Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,2023 JCI,% of Citable OA,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,JIF Quartile,AIS Quartile,Citable Items,% of Articles in Citable items,Cited Half-Life,Citing Half-Life,Total Articles
"Operations Research Perspectives","OPER RES PERSPECT","ELSEVIER","N/A","2214-7160","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","845","3.7","0.51","98.8"%," 29/106 ","3.6","Q2","3.4","0.6"," 57/106 ","Q3","46.70","0.001","0.199","0.663","73.1","Q2","Q2","27","96.3"%,"4.5","7.3","26",
"Opsearch","OPSEARCH","SPRINGER INDIA","0030-3887","0975-0320","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","795","1.4","0.3","3.29"%," 74/106 ","1.6","Q4","1.1","0.2"," 92/106 ","Q4","13.68","0.001","0.132","0.249","30.7","Q3","Q4","94","97.87"%,"4.8","7.9","92",
"Journal of Systems Science and Systems Engineering","J SYST SCI SYST ENG","SPRINGER HEIDELBERG","1004-3756","1861-9576","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","780","1.7","0.33","0"%," 61/106 ","1.5","Q4","1.7","0.5"," 85/106 ","Q4","20.28","0","0.094","0.277","42.9","Q3","Q4","39","100"%,"8.4","7.5","39",
"ASIA-PACIFIC JOURNAL OF OPERATIONAL RESEARCH","ASIA PAC J OPER RES","WORLD SCIENTIFIC PUBL CO PTE LTD","0217-5959","1793-7019","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","771","1.1","0.27","0"%," 90/106 ","1.1","Q4","1","0.2"," 93/106 ","Q4","12.74","0.001","0.14","0.24","15.6","Q4","Q4","74","98.65"%,"6.5","8.6","73",
"Memetic Computing","MEMET COMPUT","SPRINGER HEIDELBERG","1865-9284","1865-9292","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","770","3.3","0.67","8.64"%," 32/106 ","3.5","Q2","2.9","0.1"," 39/106 ","Q2","63.68","0.001","0.197","0.735","70.3","Q2","Q2","17","100"%,"5.3","6.6","17",
"International Journal of Systems Science-Operations & Logistics","INT J SYST SCI-OPER","TAYLOR & FRANCIS LTD","2330-2674","2330-2682","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","767","4","0.98","1.71"%," 27/106 ","3.4","Q2","3.4","0.8"," 23/106 ","Q1","78.77","0.001","0.182","0.538","75.0","Q2","Q3","66","100"%,"2.6","6.3","66",
"Quality Technology and Quantitative Management","QUAL TECHNOL QUANT M","TAYLOR & FRANCIS LTD","1684-3703","1811-4857","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","751","2.3","0.78","1.47"%," 42/106 ","2.1","Q3","1.6","0.4"," 32/106 ","Q2","70.28","0.001","0.164","0.401","60.8","Q2","Q3","51","100"%,"4.2","7.9","51",
"International Journal of Management Science and Engineering Management","INT J MANAG SCI ENG","TAYLOR & FRANCIS LTD","1750-9653","1750-9661","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","738","3","0.84","3.09"%," 35/106 ","2.6","Q2","2.6","0.3"," 29/106 ","Q2","73.11","0.001","0.122","0.401","67.5","Q2","Q3","18","88.89"%,"4.8","5.6","16",
"Journal of Simulation","J SIMUL","TAYLOR & FRANCIS LTD","1747-7778","1747-7786","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","728","1.3","0.45","19.35"%," 83/106 ","1.8","Q3","1.1","0.4"," 66/106 ","Q3","38.21","0.001","0.158","0.461","22.2","Q4","Q3","37","97.3"%,"6.3","7.8","36",
"Discrete Optimization","DISCRETE OPTIM","ELSEVIER","1572-5286","1873-636X","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","657","0.9","0.44","11.39"%," 94/106 ","1","Q4","0.9","0.2"," 70/106 ","Q3","34.43","0.001","0.142","0.559","11.8","Q4","Q3","25","100"%,"10.5","13.2","25",
"Cleaner Logistics and Supply Chain","CLEAN LOGIST SUPPL C","ELSEVIER","2772-3909","2772-3909","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","655","6.9","1.52","95.28"%," 8/106 ","6.9","Q1","6.6","1.7"," 10/106 ","Q1","91.04","0.001","0.169","1.108","92.9","Q1","Q2","43","93.02"%,"1.6","4.6","40",
"EURO Journal on Transportation and Logistics","EURO J TRANSP LOGIST","ELSEVIER","2192-4376","2192-4384","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","643","2.1","0.47","97.06"%," 49/106 ","3","Q2","2.1","0.4"," 62/106 ","Q3","41.98","0.001","0.219","1.127","54.2","Q2","Q1","18","88.89"%,"5.8","8.3","16",
"IMA Journal of Management Mathematics","IMA J MANAG MATH","OXFORD UNIV PRESS","1471-678X","1471-6798","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","615","1.9","0.62","15.89"%," 54/106 ","1.8","Q3","1.4","0.8"," 44/106 ","Q2","58.96","0","0.104","0.391","49.5","Q3","Q4","26","96.15"%,"6.7","7.7","25",
"4OR-A Quarterly Journal of Operations Research","4OR-Q J OPER RES","SPRINGER HEIDELBERG","1619-4500","1614-2411","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","612","1.7","0.37","20"%," 61/106 ","2","Q3","1.6","0.3"," 78/106 ","Q3","26.89","0.001","0.14","0.635","42.9","Q3","Q3","21","95.24"%,"8","9.6","20",
"PROBABILITY IN THE ENGINEERING AND INFORMATIONAL SCIENCES","PROBAB ENG INFORM SC","CAMBRIDGE UNIV PRESS","0269-9648","1469-8951","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","609","0.7","0.32","13.47"%," 100/106 ","0.8","Q4","0.7","0.3"," 88/106 ","Q4","17.45","0.001","0.147","0.306","6.1","Q4","Q4","27","100"%,"10.3","11.5","27",
"Top","TOP","SPRINGER","1134-5764","1863-8279","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","589","1.5","0.31","32.35"%," 72/106 ","1.4","Q4","1.4","0.1"," 89/106 ","Q4","16.51","0.001","0.146","0.555","32.5","Q3","Q3","11","100"%,"8.2","8.8","11",
"International Journal of Mathematical Engineering and Management Sciences","INT J MATH ENG MANAG","RAM ARTI PUBL","2455-7749","2455-7749","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","587","1.3","0.58","100"%," 83/106 ","1.2","Q4","1.1","0.2"," 50/106 ","Q2","53.30","0.001","0.135","0.173","22.2","Q4","Q4","70","97.14"%,"3.4","6.6","68",
"INFOR","INFOR","TAYLOR & FRANCIS INC","0315-5986","1916-0615","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","577","1.1","0.22","4.48"%," 90/106 ","1.3","Q4","1","0.1"," 96/106 ","Q4","9.91","0","0.085","0.368","15.6","Q4","Q4","23","100"%,"15.6","6.9","23",
"Journal of Management Science and Engineering","J MANAGE SCI ENG","KEAI PUBLISHING LTD","2096-2320","2589-5532","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","566","5.4","1.49","94.9"%," 16/106 ","N/A","N/A","5.2","1.1"," 11/106 ","Q1","90.09","0.001","0.179","N/A","85.4","Q1","N/A","32","96.88"%,"2.5","7.6","31",
"European Journal of Industrial Engineering","EUR J IND ENG","INDERSCIENCE ENTERPRISES LTD","1751-5254","1751-5262","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","555","1.9","0.33","0"%," 54/106 ","1.8","Q3","1.7","0.4"," 85/106 ","Q4","20.28","0","0.086","0.31","49.5","Q3","Q4","31","100"%,"5.8","7.7","31",
"DISCRETE EVENT DYNAMIC SYSTEMS-THEORY AND APPLICATIONS","DISCRETE EVENT DYN S","SPRINGER","0924-6703","1573-7594","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","540","1.4","0.51","23.53"%," 74/106 ","1.4","Q4","1.3","<0.1"," 57/106 ","Q3","46.70","0.001","0.143","0.715","30.7","Q3","Q2","14","100"%,"10.5","14.4","14",
"Decision Science Letters","DECISION SCI LETT","GROWING SCIENCE","1929-5804","1929-5812","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","513","1.4","0.34","27.1"%," 74/106 ","N/A","N/A","1.3","0.4"," 84/106 ","Q4","21.23","0","0.085","N/A","30.7","Q3","N/A","64","98.44"%,"4.5","6.1","63",
"CRIMINAL JUSTICE STUDIES","CRIM JUSTICE STUD","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","1478-601X","1478-6028","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","488","1.9","0.54","4.69"%," 54/106 ","1.7","Q3","1.8","0.1"," 55/106 ","Q3","48.58","0.001","0.139","0.66","49.5","Q3","Q2","24","100"%,"7.7","9.3","24",
"Pacific Journal of Optimization","PAC J OPTIM","YOKOHAMA PUBL","1348-9151","1348-9151","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","435","0.4","0.13","0"%," 105/106 ","0.4","Q4","0.4","0.4"," 102/106 ","Q4","4.25","0","0.077","0.213","1.4","Q4","Q4","36","100"%,"10.6","12.5","36",
"Studies in Informatics and Control","STUD INFORM CONTROL","NATL INST R&D INFORMATICS-ICI","1220-1766","N/A","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","426","1.2","0.26","1.53"%," 88/106 ","1.1","Q4","1","0.2"," 94/106 ","Q4","11.79","0","0.062","0.157","17.5","Q4","Q4","47","97.87"%,"5.3","4.8","46",
"Journal of the Operations Research Society of China","J OPER RES SOC CHINA","SPRINGER HEIDELBERG","2194-668X","2194-6698","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","425","0.9","0.26","4.37"%," 94/106 ","1.2","Q4","0.9","0.2"," 94/106 ","Q4","11.79","0.001","0.239","0.51","11.8","Q4","Q3","71","97.18"%,"3.6","10.7","69",
"Sustainable Futures","SUSTAIN FUTURES","ELSEVIER","2666-1888","2666-1888","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","407","3.3","0.69","100"%," 32/106 ","4.4","Q1","3.1","0.7"," 37/106 ","Q2","65.57","0","0.103","0.655","70.3","Q2","Q2","45","97.78"%,"2.8","5.1","44",
"Brazilian Journal of Operations & Production Management","BRAZ J OPER PROD MAN","ASSOC BRASILEIRA ENGENHARIA PRODUCAO-ABEPRO","2237-8960","2237-8960","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","339","1.9","0.22","94.74"%," 54/106 ","1.1","Q4","1.4","0.3"," 96/106 ","Q4","9.91","0","0.051","0.122","49.5","Q3","Q4","32","78.13"%,"4","6.3","25",
"ENGINEERING ECONOMIST","ENG ECON","TAYLOR & FRANCIS INC","0013-791X","1547-2701","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","329","1","0.12","9.09"%," 93/106 ","1.2","Q4","0.9","0.2"," 103/106 ","Q4","3.30","0","0.027","0.192","12.7","Q4","Q4","11","100"%,"11.9","9.3","11",
"EURO Journal on Computational Optimization","EURO J COMPUT OPTIM","ELSEVIER","2192-4406","2192-4414","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","302","2.6","0.48","100"%," 38/106 ","2","Q3","2.6","0.2"," 59/106 ","Q3","44.81","0.001","0.139","0.871","64.6","Q2","Q2","24","100"%,"4.7","11","24",
"SORT-Statistics and Operations Research Transactions","SORT-STAT OPER RES T","INST ESTADISTICA CATALUNYA-IDESCAT","1696-2281","2013-8830","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","237","0.9","0.47","0"%," 94/106 ","1.2","Q4","0.8","0.3"," 62/106 ","Q3","41.98","0","0.057","0.523","11.8","Q4","Q3","15","100"%,"8.2","7.3","15",
"Advances in Operations Research","ADV OPER RES","HINDAWI LTD","1687-9147","1687-9155","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","204","0.8","0.18","100"%," 98/106 ","1.9","Q3","0.8","<0.1"," 100/106 ","Q4","6.13","0","0.03","0.346","8.0","Q4","Q4","5","80"%,"6.4","10.4","4",
"IISE Transactions on Healthcare Systems Engineering","IISE T HEALTHC SYST","TAYLOR & FRANCIS LTD","2472-5579","2472-5587","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","194","1.5","0.41","6.76"%," 72/106 ","N/A","N/A","1.4","0.3"," 74/106 ","Q3","30.66","0","0.075","N/A","32.5","Q3","N/A","30","96.67"%,"3.6","7.8","29",
"INFORMS Journal on Applied Analytics","INFORMS J APPL ANAL","INFORMS","2644-0865","2644-0873","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","188","1.1","0.31","0"%," 90/106 ","1.3","Q4","1","0.5"," 89/106 ","Q4","16.51","0","0.096","0.406","15.6","Q4","Q3","34","100"%,"2.9","7.9","34",
"MILITARY OPERATIONS RESEARCH","MIL OPER RES","MILITARY OPERATIONS RESEARCH SOC","1082-5983","2163-2758","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","SCIE","142","0.5","0.06","0"%," 104/106 ","0.5","Q4","0.4","<0.1"," 106/106 ","Q4","0.47","0","0.02","0.142","2.4","Q4","Q4","22","95.45"%,"11.3","12.8","21",
"Journal of Business Analytics","J BUS ANAL","TAYLOR & FRANCIS LTD","2573-234X","2573-2358","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","136","1.7","0.35","14"%," 61/106 ","2.3","Q2","1.5","0.3"," 83/106 ","Q4","22.17","0","0.059","0.579","42.9","Q3","Q3","26","100"%,"4.4","7.8","26",
"International Journal of Knowledge and Systems Science","INT J KNOWL SYST SCI","IGI GLOBAL","1947-8208","1947-8216","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","124","0.6","0.19","56.41"%," 103/106 ","0.8","Q4","0.5","0.3"," 99/106 ","Q4","7.08","0","0.017","0.117","3.3","Q4","Q4","8","100"%,"5.8","6.9","8",
"Operations Research and Decisions","OPER RES DECIS","WROCLAW UNIV SCIENCE & TECHNOLOGY, FAC MANAGEMENT","2081-8858","2391-6060","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","121","0.7","0.1","90.32"%," 100/106 ","0.5","Q4","0.6","0.1"," 104/106 ","Q4","2.36","0","0.019","0.076","6.1","Q4","Q4","35","100"%,"4.2","8.6","35",
"International Journal of Applied Management Science","INT J APPL MANAG SCI","INDERSCIENCE ENTERPRISES LTD","1755-8913","1755-8921","OPERATIONS RESEARCH & MANAGEMENT SCIENCE","ESCI","107","0.3","0.1","0"%," 106/106 ","N/A","N/A","0.3","0.1"," 104/106 ","Q4","2.36","0","0.019","N/A","0.5","Q4","N/A","20","100"%,"4.8","10.7","20",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
